id,dt,target
00b8f2fdf1,4,0.0
00b8f2fdf1,5,0.0
00b8f2fdf1,6,0.0
00b8f2fdf1,7,0.0
00b8f2fdf1,8,0.0
00b8f2fdf1,9,0.0
00b8f2fdf1,10,0.0
00bfd66f47,1,0.0
00bfd66f47,2,0.0
00bfd66f47,3,0.0
00bfd66f47,4,0.0
00bfd66f47,5,0.0
00bfd66f47,6,0.0
00bfd66f47,7,0.0
00bfd66f47,8,0.0
00bfd66f47,9,0.0
00bfd66f47,10,0.0
00c08d89fe,1,0.0
00c08d89fe,2,0.0
00c08d89fe,3,0.0
00c08d89fe,4,0.0
00c08d89fe,5,0.0
00c08d89fe,6,0.0
00c08d89fe,7,0.0
00c08d89fe,8,0.0
00c08d89fe,9,0.0
00c08d89fe,10,0.0
00cc75b3c3,1,0.0
00cc75b3c3,2,0.0
00cc75b3c3,3,0.0
00cc75b3c3,4,0.0
00cc75b3c3,5,0.0
00cc75b3c3,6,0.0
00cc75b3c3,7,0.0
00cc75b3c3,8,0.0
00cc75b3c3,9,0.0
00cc75b3c3,10,0.0
00e2c609b4,1,0.0
00e2c609b4,2,0.0
00e2c609b4,3,0.0
00e2c609b4,4,0.0
00e2c609b4,5,0.0
00e2c609b4,6,0.0
00e2c609b4,7,0.0
00e2c609b4,8,0.0
00e2c609b4,9,0.0
00e2c609b4,10,0.0
00e942bbdf,1,0.0
00e942bbdf,2,0.0
00e942bbdf,3,0.0
00e942bbdf,4,0.0
00e942bbdf,5,0.0
00e942bbdf,6,0.0
00e942bbdf,7,0.0
00e942bbdf,8,0.0
00e942bbdf,9,0.0
00e942bbdf,10,0.0
00f6cfcec1,1,0.0
00f6cfcec1,2,0.0
00f6cfcec1,3,0.0
00f6cfcec1,4,0.0
00f6cfcec1,5,0.0
00f6cfcec1,6,0.0
00f6cfcec1,7,0.0
00f6cfcec1,8,0.0
00f6cfcec1,9,0.0
00f6cfcec1,10,0.0
00f7f5c26f,1,0.0
00f7f5c26f,2,0.0
00f7f5c26f,3,0.0
00f7f5c26f,4,0.0
00f7f5c26f,5,0.0
00f7f5c26f,6,0.0
00f7f5c26f,7,0.0
00f7f5c26f,8,0.0
00f7f5c26f,9,0.0
00f7f5c26f,10,0.0
010b9063e5,1,0.0
010b9063e5,2,0.0
010b9063e5,3,0.0
010b9063e5,4,0.0
010b9063e5,5,0.0
010b9063e5,6,0.0
010b9063e5,7,0.0
010b9063e5,8,0.0
010b9063e5,9,0.0
010b9063e5,10,0.0
011ba6714b,1,0.0
011ba6714b,2,0.0
011ba6714b,3,0.0
011ba6714b,4,0.0
011ba6714b,5,0.0
011ba6714b,6,0.0
011ba6714b,7,0.0
011ba6714b,8,0.0
011ba6714b,9,0.0
011ba6714b,10,0.0
012b946b10,1,0.0
012b946b10,2,0.0
012b946b10,3,0.0
012b946b10,4,0.0
012b946b10,5,0.0
012b946b10,6,0.0
012b946b10,7,0.0
012b946b10,8,0.0
012b946b10,9,0.0
012b946b10,10,0.0
01375f5365,1,0.0
01375f5365,2,0.0
01375f5365,3,0.0
01375f5365,4,0.0
01375f5365,5,0.0
01375f5365,6,0.0
01375f5365,7,0.0
01375f5365,8,0.0
01375f5365,9,0.0
01375f5365,10,0.0
014e9fb03e,1,0.0
014e9fb03e,2,0.0
014e9fb03e,3,0.0
014e9fb03e,4,0.0
014e9fb03e,5,0.0
014e9fb03e,6,0.0
014e9fb03e,7,0.0
014e9fb03e,8,0.0
014e9fb03e,9,0.0
014e9fb03e,10,0.0
016562d2d3,1,0.0
016562d2d3,2,0.0
016562d2d3,3,0.0
016562d2d3,4,0.0
016562d2d3,5,0.0
016562d2d3,6,0.0
016562d2d3,7,0.0
016562d2d3,8,0.0
016562d2d3,9,0.0
016562d2d3,10,0.0
0169084125,1,0.0
0169084125,2,0.0
0169084125,3,0.0
0169084125,4,0.0
0169084125,5,0.0
0169084125,6,0.0
0169084125,7,0.0
0169084125,8,0.0
0169084125,9,0.0
0169084125,10,0.0
0175a63483,1,0.0
0175a63483,2,0.0
0175a63483,3,0.0
0175a63483,4,0.0
0175a63483,5,0.0
0175a63483,6,0.0
0175a63483,7,0.0
0175a63483,8,0.0
0175a63483,9,0.0
0175a63483,10,0.0
017ae98719,1,0.0
017ae98719,2,0.0
017ae98719,3,0.0
017ae98719,4,0.0
017ae98719,5,0.0
017ae98719,6,0.0
017ae98719,7,0.0
017ae98719,8,0.0
017ae98719,9,0.0
017ae98719,10,0.0
019209346a,1,0.0
019209346a,2,0.0
019209346a,3,0.0
019209346a,4,0.0
019209346a,5,0.0
019209346a,6,0.0
019209346a,7,0.0
019209346a,8,0.0
019209346a,9,0.0
019209346a,10,0.0
01a0123885,1,0.0
01a0123885,2,0.0
01a0123885,3,0.0
01a0123885,4,0.0
01a0123885,5,0.0
01a0123885,6,0.0
01a0123885,7,0.0
01a0123885,8,0.0
01a0123885,9,0.0
01a0123885,10,0.0
01ab41be99,1,0.0
01ab41be99,2,0.0
01ab41be99,3,0.0
01ab41be99,4,0.0
01ab41be99,5,0.0
01ab41be99,6,0.0
01ab41be99,7,0.0
01ab41be99,8,0.0
01ab41be99,9,0.0
01ab41be99,10,0.0
01b1ae255c,1,0.0
01b1ae255c,2,0.0
01b1ae255c,3,0.0
01b1ae255c,4,0.0
01b1ae255c,5,0.0
01b1ae255c,6,0.0
01b1ae255c,7,0.0
01b1ae255c,8,0.0
01b1ae255c,9,0.0
01b1ae255c,10,0.0
01ba9d7ab5,1,0.0
01ba9d7ab5,2,0.0
01ba9d7ab5,3,0.0
01ba9d7ab5,4,0.0
01ba9d7ab5,5,0.0
01ba9d7ab5,6,0.0
01ba9d7ab5,7,0.0
01ba9d7ab5,8,0.0
01ba9d7ab5,9,0.0
01ba9d7ab5,10,0.0
01c129ed75,1,0.0
01c129ed75,2,0.0
01c129ed75,3,0.0
01c129ed75,4,0.0
01c129ed75,5,0.0
01c129ed75,6,0.0
01c129ed75,7,0.0
01c129ed75,8,0.0
01c129ed75,9,0.0
01c129ed75,10,0.0
01cbde8c46,1,0.0
01cbde8c46,2,0.0
01cbde8c46,3,0.0
01cbde8c46,4,0.0
01cbde8c46,5,0.0
01cbde8c46,6,0.0
01cbde8c46,7,0.0
01cbde8c46,8,0.0
01cbde8c46,9,0.0
01cbde8c46,10,0.0
01d77b0b1b,1,0.0
01d77b0b1b,2,0.0
01d77b0b1b,3,0.0
01d77b0b1b,4,0.0
01d77b0b1b,5,0.0
01d77b0b1b,6,0.0
01d77b0b1b,7,0.0
01d77b0b1b,8,0.0
01d77b0b1b,9,0.0
01d77b0b1b,10,0.0
01df2f8f80,1,0.0
01df2f8f80,2,0.0
01df2f8f80,3,0.0
01df2f8f80,4,0.0
01df2f8f80,5,0.0
01df2f8f80,6,0.0
01df2f8f80,7,0.0
01df2f8f80,8,0.0
01df2f8f80,9,0.0
01df2f8f80,10,0.0
01eab8520d,1,0.0
01eab8520d,2,0.0
01eab8520d,3,0.0
01eab8520d,4,0.0
01eab8520d,5,0.0
01eab8520d,6,0.0
01eab8520d,7,0.0
01eab8520d,8,0.0
01eab8520d,9,0.0
01eab8520d,10,0.0
01ec3d2756,1,0.0
01ec3d2756,2,0.0
01ec3d2756,3,0.0
01ec3d2756,4,0.0
01ec3d2756,5,0.0
01ec3d2756,6,0.0
01ec3d2756,7,0.0
01ec3d2756,8,0.0
01ec3d2756,9,0.0
01ec3d2756,10,0.0
01f0a55c86,1,0.0
01f0a55c86,2,0.0
01f0a55c86,3,0.0
01f0a55c86,4,0.0
01f0a55c86,5,0.0
01f0a55c86,6,0.0
01f0a55c86,7,0.0
01f0a55c86,8,0.0
01f0a55c86,9,0.0
01f0a55c86,10,0.0
01f41d718f,1,0.0
01f41d718f,2,0.0
01f41d718f,3,0.0
01f41d718f,4,0.0
01f41d718f,5,0.0
01f41d718f,6,0.0
01f41d718f,7,0.0
01f41d718f,8,0.0
01f41d718f,9,0.0
01f41d718f,10,0.0
02023546b4,1,0.0
02023546b4,2,0.0
02023546b4,3,0.0
02023546b4,4,0.0
02023546b4,5,0.0
02023546b4,6,0.0
02023546b4,7,0.0
02023546b4,8,0.0
02023546b4,9,0.0
02023546b4,10,0.0
0214181079,1,0.0
0214181079,2,0.0
0214181079,3,0.0
0214181079,4,0.0
0214181079,5,0.0
0214181079,6,0.0
0214181079,7,0.0
0214181079,8,0.0
0214181079,9,0.0
0214181079,10,0.0
02176ff993,1,0.0
02176ff993,2,0.0
02176ff993,3,0.0
02176ff993,4,0.0
02176ff993,5,0.0
02176ff993,6,0.0
02176ff993,7,0.0
02176ff993,8,0.0
02176ff993,9,0.0
02176ff993,10,0.0
0219f19ceb,1,0.0
0219f19ceb,2,0.0
0219f19ceb,3,0.0
0219f19ceb,4,0.0
0219f19ceb,5,0.0
0219f19ceb,6,0.0
0219f19ceb,7,0.0
0219f19ceb,8,0.0
0219f19ceb,9,0.0
0219f19ceb,10,0.0
0228374d12,1,0.0
0228374d12,2,0.0
0228374d12,3,0.0
0228374d12,4,0.0
0228374d12,5,0.0
0228374d12,6,0.0
0228374d12,7,0.0
0228374d12,8,0.0
0228374d12,9,0.0
0228374d12,10,0.0
022c90883c,1,0.0
022c90883c,2,0.0
022c90883c,3,0.0
022c90883c,4,0.0
022c90883c,5,0.0
022c90883c,6,0.0
022c90883c,7,0.0
022c90883c,8,0.0
022c90883c,9,0.0
022c90883c,10,0.0
023735e650,1,0.0
023735e650,2,0.0
023735e650,3,0.0
023735e650,4,0.0
023735e650,5,0.0
023735e650,6,0.0
023735e650,7,0.0
023735e650,8,0.0
023735e650,9,0.0
023735e650,10,0.0
023998ba5a,1,0.0
023998ba5a,2,0.0
023998ba5a,3,0.0
023998ba5a,4,0.0
023998ba5a,5,0.0
023998ba5a,6,0.0
023998ba5a,7,0.0
023998ba5a,8,0.0
023998ba5a,9,0.0
023998ba5a,10,0.0
023bb9717c,1,0.0
023bb9717c,2,0.0
023bb9717c,3,0.0
023bb9717c,4,0.0
023bb9717c,5,0.0
023bb9717c,6,0.0
023bb9717c,7,0.0
023bb9717c,8,0.0
023bb9717c,9,0.0
023bb9717c,10,0.0
023e33504a,1,0.0
023e33504a,2,0.0
023e33504a,3,0.0
023e33504a,4,0.0
023e33504a,5,0.0
023e33504a,6,0.0
023e33504a,7,0.0
023e33504a,8,0.0
023e33504a,9,0.0
023e33504a,10,0.0
0252656a94,1,0.0
0252656a94,2,0.0
0252656a94,3,0.0
0252656a94,4,0.0
0252656a94,5,0.0
0252656a94,6,0.0
0252656a94,7,0.0
0252656a94,8,0.0
0252656a94,9,0.0
0252656a94,10,0.0
0252b081bd,1,0.0
0252b081bd,2,0.0
0252b081bd,3,0.0
0252b081bd,4,0.0
0252b081bd,5,0.0
0252b081bd,6,0.0
0252b081bd,7,0.0
0252b081bd,8,0.0
0252b081bd,9,0.0
0252b081bd,10,0.0
0252fa3e9d,1,0.0
0252fa3e9d,2,0.0
0252fa3e9d,3,0.0
0252fa3e9d,4,0.0
0252fa3e9d,5,0.0
0252fa3e9d,6,0.0
0252fa3e9d,7,0.0
0252fa3e9d,8,0.0
0252fa3e9d,9,0.0
0252fa3e9d,10,0.0
02560826d2,1,0.0
02560826d2,2,0.0
02560826d2,3,0.0
02560826d2,4,0.0
02560826d2,5,0.0
02560826d2,6,0.0
02560826d2,7,0.0
02560826d2,8,0.0
02560826d2,9,0.0
02560826d2,10,0.0
0258177156,1,0.0
0258177156,2,0.0
0258177156,3,0.0
0258177156,4,0.0
0258177156,5,0.0
0258177156,6,0.0
0258177156,7,0.0
0258177156,8,0.0
0258177156,9,0.0
0258177156,10,0.0
025ca19d7b,1,0.0
025ca19d7b,2,0.0
025ca19d7b,3,0.0
025ca19d7b,4,0.0
025ca19d7b,5,0.0
025ca19d7b,6,0.0
025ca19d7b,7,0.0
025ca19d7b,8,0.0
025ca19d7b,9,0.0
025ca19d7b,10,0.0
025f8e0fc8,1,0.0
025f8e0fc8,2,0.0
025f8e0fc8,3,0.0
025f8e0fc8,4,0.0
025f8e0fc8,5,0.0
025f8e0fc8,6,0.0
025f8e0fc8,7,0.0
025f8e0fc8,8,0.0
025f8e0fc8,9,0.0
025f8e0fc8,10,0.0
026916bfa9,1,0.0
026916bfa9,2,0.0
026916bfa9,3,0.0
026916bfa9,4,0.0
026916bfa9,5,0.0
026916bfa9,6,0.0
026916bfa9,7,0.0
026916bfa9,8,0.0
026916bfa9,9,0.0
026916bfa9,10,0.0
027ffe0494,1,0.0
027ffe0494,2,0.0
027ffe0494,3,0.0
027ffe0494,4,0.0
027ffe0494,5,0.0
027ffe0494,6,0.0
027ffe0494,7,0.0
027ffe0494,8,0.0
027ffe0494,9,0.0
027ffe0494,10,0.0
02858890ba,1,0.0
02858890ba,2,0.0
02858890ba,3,0.0
02858890ba,4,0.0
02858890ba,5,0.0
02858890ba,6,0.0
02858890ba,7,0.0
02858890ba,8,0.0
02858890ba,9,0.0
02858890ba,10,0.0
02abf8fa7d,1,0.0
02abf8fa7d,2,0.0
02abf8fa7d,3,0.0
02abf8fa7d,4,0.0
02abf8fa7d,5,0.0
02abf8fa7d,6,0.0
02abf8fa7d,7,0.0
02abf8fa7d,8,0.0
02abf8fa7d,9,0.0
02abf8fa7d,10,0.0
02c0b7bcc4,1,0.0
02c0b7bcc4,2,0.0
02c0b7bcc4,3,0.0
02c0b7bcc4,4,0.0
02c0b7bcc4,5,0.0
02c0b7bcc4,6,0.0
02c0b7bcc4,7,0.0
02c0b7bcc4,8,0.0
02c0b7bcc4,9,0.0
02c0b7bcc4,10,0.0
02cf626565,1,0.0
02cf626565,2,0.0
02cf626565,3,0.0
02cf626565,4,0.0
02cf626565,5,0.0
02cf626565,6,0.0
02cf626565,7,0.0
02cf626565,8,0.0
02cf626565,9,0.0
02cf626565,10,0.0
02eb0fab1e,1,0.0
02eb0fab1e,2,0.0
02eb0fab1e,3,0.0
02eb0fab1e,4,0.0
02eb0fab1e,5,0.0
02eb0fab1e,6,0.0
02eb0fab1e,7,0.0
02eb0fab1e,8,0.0
02eb0fab1e,9,0.0
02eb0fab1e,10,0.0
02ec6cded1,1,0.0
02ec6cded1,2,0.0
02ec6cded1,3,0.0
02ec6cded1,4,0.0
02ec6cded1,5,0.0
02ec6cded1,6,0.0
02ec6cded1,7,0.0
02ec6cded1,8,0.0
02ec6cded1,9,0.0
02ec6cded1,10,0.0
02ede7e8ca,1,0.0
02ede7e8ca,2,0.0
02ede7e8ca,3,0.0
02ede7e8ca,4,0.0
02ede7e8ca,5,0.0
02ede7e8ca,6,0.0
02ede7e8ca,7,0.0
02ede7e8ca,8,0.0
02ede7e8ca,9,0.0
02ede7e8ca,10,0.0
02f3aaffd8,1,0.0
02f3aaffd8,2,0.0
02f3aaffd8,3,0.0
02f3aaffd8,4,0.0
02f3aaffd8,5,0.0
02f3aaffd8,6,0.0
02f3aaffd8,7,0.0
02f3aaffd8,8,0.0
02f3aaffd8,9,0.0
02f3aaffd8,10,0.0
02f7cd8e06,1,0.0
02f7cd8e06,2,0.0
02f7cd8e06,3,0.0
02f7cd8e06,4,0.0
02f7cd8e06,5,0.0
02f7cd8e06,6,0.0
02f7cd8e06,7,0.0
02f7cd8e06,8,0.0
02f7cd8e06,9,0.0
02f7cd8e06,10,0.0
0315b4020a,1,0.0
0315b4020a,2,0.0
0315b4020a,3,0.0
0315b4020a,4,0.0
0315b4020a,5,0.0
0315b4020a,6,0.0
0315b4020a,7,0.0
0315b4020a,8,0.0
0315b4020a,9,0.0
0315b4020a,10,0.0
0322afb553,1,0.0
0322afb553,2,0.0
0322afb553,3,0.0
0322afb553,4,0.0
0322afb553,5,0.0
0322afb553,6,0.0
0322afb553,7,0.0
0322afb553,8,0.0
0322afb553,9,0.0
0322afb553,10,0.0
03340dc42c,1,0.0
03340dc42c,2,0.0
03340dc42c,3,0.0
03340dc42c,4,0.0
03340dc42c,5,0.0
03340dc42c,6,0.0
03340dc42c,7,0.0
03340dc42c,8,0.0
03340dc42c,9,0.0
03340dc42c,10,0.0
033581b097,1,0.0
033581b097,2,0.0
033581b097,3,0.0
033581b097,4,0.0
033581b097,5,0.0
033581b097,6,0.0
033581b097,7,0.0
033581b097,8,0.0
033581b097,9,0.0
033581b097,10,0.0
0337d6fcd2,1,0.0
0337d6fcd2,2,0.0
0337d6fcd2,3,0.0
0337d6fcd2,4,0.0
0337d6fcd2,5,0.0
0337d6fcd2,6,0.0
0337d6fcd2,7,0.0
0337d6fcd2,8,0.0
0337d6fcd2,9,0.0
0337d6fcd2,10,0.0
0341b5dd62,1,0.0
0341b5dd62,2,0.0
0341b5dd62,3,0.0
0341b5dd62,4,0.0
0341b5dd62,5,0.0
0341b5dd62,6,0.0
0341b5dd62,7,0.0
0341b5dd62,8,0.0
0341b5dd62,9,0.0
0341b5dd62,10,0.0
034989d647,1,0.0
034989d647,2,0.0
034989d647,3,0.0
034989d647,4,0.0
034989d647,5,0.0
034989d647,6,0.0
034989d647,7,0.0
034989d647,8,0.0
034989d647,9,0.0
034989d647,10,0.0
0351a84be4,1,0.0
0351a84be4,2,0.0
0351a84be4,3,0.0
0351a84be4,4,0.0
0351a84be4,5,0.0
0351a84be4,6,0.0
0351a84be4,7,0.0
0351a84be4,8,0.0
0351a84be4,9,0.0
0351a84be4,10,0.0
0354fa127d,1,0.0
0354fa127d,2,0.0
0354fa127d,3,0.0
0354fa127d,4,0.0
0354fa127d,5,0.0
0354fa127d,6,0.0
0354fa127d,7,0.0
0354fa127d,8,0.0
0354fa127d,9,0.0
0354fa127d,10,0.0
0358720d4a,1,0.0
0358720d4a,2,0.0
0358720d4a,3,0.0
0358720d4a,4,0.0
0358720d4a,5,0.0
0358720d4a,6,0.0
0358720d4a,7,0.0
0358720d4a,8,0.0
0358720d4a,9,0.0
0358720d4a,10,0.0
0359bdb72f,1,0.0
0359bdb72f,2,0.0
0359bdb72f,3,0.0
0359bdb72f,4,0.0
0359bdb72f,5,0.0
0359bdb72f,6,0.0
0359bdb72f,7,0.0
0359bdb72f,8,0.0
0359bdb72f,9,0.0
0359bdb72f,10,0.0
03713c9bbf,1,0.0
03713c9bbf,2,0.0
03713c9bbf,3,0.0
03713c9bbf,4,0.0
03713c9bbf,5,0.0
03713c9bbf,6,0.0
03713c9bbf,7,0.0
03713c9bbf,8,0.0
03713c9bbf,9,0.0
03713c9bbf,10,0.0
0371fc7cdb,1,0.0
0371fc7cdb,2,0.0
0371fc7cdb,3,0.0
0371fc7cdb,4,0.0
0371fc7cdb,5,0.0
0371fc7cdb,6,0.0
0371fc7cdb,7,0.0
0371fc7cdb,8,0.0
0371fc7cdb,9,0.0
0371fc7cdb,10,0.0
0376a3d5ae,1,0.0
0376a3d5ae,2,0.0
0376a3d5ae,3,0.0
0376a3d5ae,4,0.0
0376a3d5ae,5,0.0
0376a3d5ae,6,0.0
0376a3d5ae,7,0.0
0376a3d5ae,8,0.0
0376a3d5ae,9,0.0
0376a3d5ae,10,0.0
039a9883f6,1,0.0
039a9883f6,2,0.0
039a9883f6,3,0.0
039a9883f6,4,0.0
039a9883f6,5,0.0
039a9883f6,6,0.0
039a9883f6,7,0.0
039a9883f6,8,0.0
039a9883f6,9,0.0
039a9883f6,10,0.0
03ac674216,1,0.0
03ac674216,2,0.0
03ac674216,3,0.0
03ac674216,4,0.0
03ac674216,5,0.0
03ac674216,6,0.0
03ac674216,7,0.0
03ac674216,8,0.0
03ac674216,9,0.0
03ac674216,10,0.0
03afa34784,1,0.0
03afa34784,2,0.0
03afa34784,3,0.0
03afa34784,4,0.0
03afa34784,5,0.0
03afa34784,6,0.0
03afa34784,7,0.0
03afa34784,8,0.0
03afa34784,9,0.0
03afa34784,10,0.0
03b07ca887,1,0.0
03b07ca887,2,0.0
03b07ca887,3,0.0
03b07ca887,4,0.0
03b07ca887,5,0.0
03b07ca887,6,0.0
03b07ca887,7,0.0
03b07ca887,8,0.0
03b07ca887,9,0.0
03b07ca887,10,0.0
03b0bd366e,1,0.0
03b0bd366e,2,0.0
03b0bd366e,3,0.0
03b0bd366e,4,0.0
03b0bd366e,5,0.0
03b0bd366e,6,0.0
03b0bd366e,7,0.0
03b0bd366e,8,0.0
03b0bd366e,9,0.0
03b0bd366e,10,0.0
03d0925ac4,1,0.0
03d0925ac4,2,0.0
03d0925ac4,3,0.0
03d0925ac4,4,0.0
03d0925ac4,5,0.0
03d0925ac4,6,0.0
03d0925ac4,7,0.0
03d0925ac4,8,0.0
03d0925ac4,9,0.0
03d0925ac4,10,0.0
03f65a290e,1,0.0
03f65a290e,2,0.0
03f65a290e,3,0.0
03f65a290e,4,0.0
03f65a290e,5,0.0
03f65a290e,6,0.0
03f65a290e,7,0.0
03f65a290e,8,0.0
03f65a290e,9,0.0
03f65a290e,10,0.0
0404071807,1,0.0
0404071807,2,0.0
0404071807,3,0.0
0404071807,4,0.0
0404071807,5,0.0
0404071807,6,0.0
0404071807,7,0.0
0404071807,8,0.0
0404071807,9,0.0
0404071807,10,0.0
0409acd934,1,0.0
0409acd934,2,0.0
0409acd934,3,0.0
0409acd934,4,0.0
0409acd934,5,0.0
0409acd934,6,0.0
0409acd934,7,0.0
0409acd934,8,0.0
0409acd934,9,0.0
0409acd934,10,0.0
040fe555cb,1,0.0
040fe555cb,2,0.0
040fe555cb,3,0.0
040fe555cb,4,0.0
040fe555cb,5,0.0
040fe555cb,6,0.0
040fe555cb,7,0.0
040fe555cb,8,0.0
040fe555cb,9,0.0
040fe555cb,10,0.0
041669688d,1,0.0
041669688d,2,0.0
041669688d,3,0.0
041669688d,4,0.0
041669688d,5,0.0
041669688d,6,0.0
041669688d,7,0.0
041669688d,8,0.0
041669688d,9,0.0
041669688d,10,0.0
043b901f48,1,0.0
043b901f48,2,0.0
043b901f48,3,0.0
043b901f48,4,0.0
043b901f48,5,0.0
043b901f48,6,0.0
043b901f48,7,0.0
043b901f48,8,0.0
043b901f48,9,0.0
043b901f48,10,0.0
044c06ac12,1,0.0
044c06ac12,2,0.0
044c06ac12,3,0.0
044c06ac12,4,0.0
044c06ac12,5,0.0
044c06ac12,6,0.0
044c06ac12,7,0.0
044c06ac12,8,0.0
044c06ac12,9,0.0
044c06ac12,10,0.0
0457c48d8f,1,0.0
0457c48d8f,2,0.0
0457c48d8f,3,0.0
0457c48d8f,4,0.0
0457c48d8f,5,0.0
0457c48d8f,6,0.0
0457c48d8f,7,0.0
0457c48d8f,8,0.0
0457c48d8f,9,0.0
0457c48d8f,10,0.0
0460e16ca6,1,0.0
0460e16ca6,2,0.0
0460e16ca6,3,0.0
0460e16ca6,4,0.0
0460e16ca6,5,0.0
0460e16ca6,6,0.0
0460e16ca6,7,0.0
0460e16ca6,8,0.0
0460e16ca6,9,0.0
0460e16ca6,10,0.0
0474319403,1,0.0
0474319403,2,0.0
0474319403,3,0.0
0474319403,4,0.0
0474319403,5,0.0
0474319403,6,0.0
0474319403,7,0.0
0474319403,8,0.0
0474319403,9,0.0
0474319403,10,0.0
04a3f8e256,1,0.0
04a3f8e256,2,0.0
04a3f8e256,3,0.0
04a3f8e256,4,0.0
04a3f8e256,5,0.0
04a3f8e256,6,0.0
04a3f8e256,7,0.0
04a3f8e256,8,0.0
04a3f8e256,9,0.0
04a3f8e256,10,0.0
04ad14d994,1,0.0
04ad14d994,2,0.0
04ad14d994,3,0.0
04ad14d994,4,0.0
04ad14d994,5,0.0
04ad14d994,6,0.0
04ad14d994,7,0.0
04ad14d994,8,0.0
04ad14d994,9,0.0
04ad14d994,10,0.0
04ad22d763,1,0.0
04ad22d763,2,0.0
04ad22d763,3,0.0
04ad22d763,4,0.0
04ad22d763,5,0.0
04ad22d763,6,0.0
04ad22d763,7,0.0
04ad22d763,8,0.0
04ad22d763,9,0.0
04ad22d763,10,0.0
04ad2618a7,1,0.0
